Drug1,Drug2,Increase Activity Interaction,Decrease Activity Interaction,Increase Effect Interaction,Decrease Effect Interaction,Increase Efficacy Interaction,Decrease Efficacy Interaction,Other Interaction
DB08996,DB13246,0,0,1,0,0,0,0
DB08996,DB14185,0,0,1,0,0,0,0
DB08996,DB00434,1,0,0,0,0,0,0
DB08996,DB11732,0,0,1,0,0,0,0
DB08996,DB00206,0,0,1,0,0,0,0
DB08996,DB06204,1,0,0,0,0,0,0
DB08996,DB09023,1,0,0,0,0,0,0
DB08996,DB01367,1,0,0,0,0,0,0
DB08996,DB14754,0,0,1,0,0,0,0
DB08996,DB01224,1,0,0,0,0,0,0
DB08996,DB00216,0,0,1,0,0,0,0
DB08996,DB01616,0,0,1,0,0,0,0
DB08996,DB00458,1,0,0,0,0,0,0
DB08996,DB06582,0,0,1,0,0,0,0
DB08996,DB01577,0,0,0,0,1,0,0
DB08996,DB01445,0,0,1,0,0,0,0
DB08996,DB04832,0,0,1,0,0,0,0
DB08996,DB12465,0,0,1,0,0,0,0
DB08996,DB00490,0,0,1,0,0,0,0
DB08996,DB13014,0,0,1,0,0,0,0
DB08996,DB00477,0,0,0,0,0,0,1
DB08996,DB00656,0,0,1,0,0,0,0
DB08996,DB01149,0,0,1,0,0,0,0
DB08996,DB13352,0,0,1,0,0,0,0
DB08996,DB09184,0,0,1,0,0,0,0
DB08996,DB01049,0,0,1,0,0,0,0
DB08996,DB00924,0,0,1,0,0,0,0
DB08996,DB00285,0,0,1,0,0,0,0
DB08996,DB06660,0,0,1,0,0,0,0
DB08996,DB00969,0,0,1,0,0,0,0
DB08996,DB00866,0,0,1,0,0,0,0
DB08996,DB01356,0,0,1,0,0,0,0
DB08996,DB01247,1,0,0,0,0,0,0
DB08996,DB06731,0,0,1,0,0,0,0
DB08996,DB00321,1,0,0,0,0,0,0
DB08996,DB08550,1,0,0,0,0,0,0
DB08996,DB04917,0,0,1,0,0,0,0
DB08996,DB00777,1,0,0,0,0,0,0
DB08996,DB06216,0,0,1,0,0,0,0
DB08996,DB04871,0,0,1,0,0,0,0
DB08996,DB00714,0,0,1,0,0,0,0
DB08996,DB00476,0,0,1,0,0,0,0
DB08996,DB00420,0,0,0,0,0,0,1
DB08996,DB09014,0,0,1,0,0,0,0
DB08996,DB01621,0,0,0,0,0,0,1
DB08996,DB01069,0,0,0,0,0,0,1
DB08996,DB14509,0,1,0,0,0,0,0
DB08996,DB04599,0,0,1,0,0,0,0
DB08996,DB09241,1,0,0,0,0,0,0
DB08996,DB09249,1,0,0,0,0,0,0
DB08996,DB01614,0,0,0,0,0,0,1
DB08996,DB00377,0,0,1,0,0,0,0
DB08996,DB01359,0,0,1,0,0,0,0
DB08996,DB13520,0,0,1,0,0,0,0
DB08996,DB00248,0,0,1,0,0,0,0
DB08996,DB01954,0,0,1,0,0,0,0
DB08996,DB09253,1,0,0,0,0,0,0
DB08996,DB00679,0,0,0,0,0,0,1
DB08996,DB00669,0,0,1,0,0,0,0
DB08996,DB04842,0,0,1,0,0,0,0
DB08996,DB09251,1,0,0,0,0,0,0
DB08996,DB01267,0,0,1,0,0,0,0
DB08996,DB00614,1,0,0,0,0,0,0
DB08996,DB12661,0,0,1,0,0,0,0
DB08996,DB14010,0,0,1,0,0,0,0
DB08996,DB00604,0,0,1,0,0,0,0
DB08996,DB13219,0,0,1,0,0,0,0
DB08996,DB04885,0,0,1,0,0,0,0
DB08996,DB06109,0,0,1,0,0,0,0
DB08996,DB00540,1,0,0,0,0,0,0
DB08996,DB12427,0,0,1,0,0,0,0
DB08996,DB01454,0,0,0,0,1,0,0
DB08996,DB00889,0,0,1,0,0,0,0
DB08996,DB09186,0,0,1,0,0,0,0
DB08996,DB06512,0,0,1,0,0,0,0
DB08996,DB13457,0,0,1,0,0,0,0
DB08996,DB00953,0,0,1,0,0,0,0
DB08996,DB09061,0,0,1,0,0,0,0
DB08996,DB09248,1,0,0,0,0,0,0
DB08996,DB08810,0,0,1,0,0,0,0
DB08996,DB08918,0,0,1,0,0,0,0
DB08996,DB09254,1,0,0,0,0,0,0
DB08996,DB01171,1,0,0,0,0,0,0
DB08996,DB01200,1,0,0,0,0,0,0
DB08996,DB06153,1,0,0,0,0,0,0
DB08996,DB01037,1,0,0,0,0,0,0
DB08996,DB09225,0,0,1,0,0,0,0
DB08996,DB09167,1,0,0,0,0,0,0
DB08996,DB06148,0,0,1,0,0,0,0
DB08996,DB00315,0,0,1,0,0,0,0
DB08996,DB12110,0,0,1,0,0,0,0
DB08996,DB00234,0,0,1,0,0,0,0
DB08996,DB12111,0,0,1,0,0,0,0
DB08996,DB12071,0,0,1,0,0,0,0
DB08996,DB05227,0,0,1,0,0,0,0
DB08996,DB09290,0,0,1,0,0,0,0
DB08996,DB05562,0,0,1,0,0,0,0
DB08996,DB01175,0,0,1,0,0,0,0
DB08996,DB08815,0,0,1,0,0,0,0
DB08996,DB13496,0,0,1,0,0,0,0
DB08996,DB12930,0,0,1,0,0,0,0
DB08996,DB00320,0,0,1,0,0,0,0
DB08996,DB09190,0,0,1,0,0,0,0
DB08996,DB00543,1,0,0,0,0,0,0
DB08996,DB12229,0,0,1,0,0,0,0
DB08996,DB04908,0,0,1,0,0,0,0
DB08996,DB06701,0,0,0,0,0,0,1
DB08996,DB00574,0,0,1,0,0,0,0
DB08996,DB00805,1,0,0,0,0,0,0
DB08996,DB13588,0,0,1,0,0,0,0
DB08996,DB12395,0,0,1,0,0,0,0
DB08996,DB00514,0,0,1,0,0,0,0
DB08996,DB01442,0,0,0,0,1,0,0
DB08996,DB01168,1,0,0,0,0,0,0
DB08996,DB01484,0,0,0,0,1,0,0
DB08996,DB01403,1,0,0,0,0,0,0
DB08996,DB01253,1,0,0,0,0,0,0
DB08996,DB00960,0,0,1,0,0,0,0
DB08996,DB00454,0,0,1,0,0,0,0
DB08996,DB09250,1,0,0,0,0,0,0
DB08996,DB01114,0,0,1,0,0,0,0
DB08996,DB04820,1,0,0,0,0,0,0
DB08996,DB12951,0,0,1,0,0,0,0
DB08996,DB04836,0,0,1,0,0,0,0
DB01626,DB01191,0,0,1,0,0,0,0
DB01626,DB06506,0,0,0,0,0,0,0
DB01626,DB00751,0,0,1,0,0,0,0
DB01626,DB08811,0,0,1,0,0,0,0
DB01626,DB04829,0,0,1,0,0,0,0
DB01626,DB13384,1,0,0,0,0,0,0
DB01626,DB04946,0,0,1,0,0,0,0
DB01626,DB00408,0,0,1,0,0,0,0
DB01626,DB06700,1,0,0,0,0,0,0
DB01626,DB13246,1,0,0,0,0,0,0
DB01626,DB14185,0,0,1,0,0,0,0
DB01626,DB00434,1,0,0,0,0,0,0
DB01626,DB11732,0,0,1,0,0,0,0
DB01626,DB00206,0,0,1,0,0,0,0
DB01626,DB06204,0,0,1,0,0,0,0
DB01626,DB09023,1,0,0,0,0,0,0
DB01626,DB01367,0,0,1,0,0,0,0
DB01626,DB14754,0,0,1,0,0,0,0
DB01626,DB01224,1,0,0,0,0,0,0
DB01626,DB00216,0,0,1,0,0,0,0
DB01626,DB01616,0,0,1,0,0,0,0
DB01626,DB00458,1,0,0,0,0,0,0
DB01626,DB06582,0,0,1,0,0,0,0
DB01626,DB01577,1,0,0,0,0,0,0
DB01626,DB01445,0,0,0,0,0,0,1
DB01626,DB04832,1,0,0,0,0,0,0
DB01626,DB12465,1,0,0,0,0,0,0
DB01626,DB00490,0,0,1,0,0,0,0
DB01626,DB13014,0,0,1,0,0,0,0
DB01626,DB00477,0,0,1,0,0,0,0
DB01626,DB00656,1,0,0,0,0,0,0
DB01626,DB01149,1,0,0,0,0,0,0
DB01626,DB13352,0,0,1,0,0,0,0
DB01626,DB09184,0,0,1,0,0,0,0
DB01626,DB01049,0,0,1,0,0,0,0
DB01626,DB00924,1,0,0,0,0,0,0
DB01626,DB00285,0,0,1,0,0,0,0
DB01626,DB06660,0,0,1,0,0,0,0
DB01626,DB00969,0,0,1,0,0,0,0
DB01626,DB00866,1,0,0,0,0,0,0
DB01626,DB01356,0,0,1,0,0,0,0
DB01626,DB01247,0,0,1,0,0,0,0
DB01626,DB06731,1,0,0,0,0,0,0
DB01626,DB00321,1,0,0,0,0,0,0
DB01626,DB08550,0,0,1,0,0,0,0
DB01626,DB04917,0,0,1,0,0,0,0
DB01626,DB00777,1,0,0,0,0,0,0
DB01626,DB06216,0,0,1,0,0,0,0
DB01626,DB04871,0,0,1,0,0,0,0
DB01626,DB00714,1,0,0,0,0,0,0
DB01626,DB00476,0,0,1,0,0,0,0
DB01626,DB00420,0,0,1,0,0,0,0
DB01626,DB09014,0,0,1,0,0,0,0
DB01626,DB01621,0,0,1,0,0,0,0
DB01626,DB01069,0,0,1,0,0,0,0
DB01626,DB14509,0,0,1,0,0,0,0
DB01626,DB04599,0,0,1,0,0,0,0
DB01626,DB09241,1,0,0,0,0,0,0
DB01626,DB09249,0,0,1,0,0,0,0
DB01626,DB01614,0,0,1,0,0,0,0
DB01626,DB00377,0,0,1,0,0,0,0
DB01626,DB01359,1,0,0,0,0,0,0
DB01626,DB13520,0,0,1,0,0,0,0
DB01626,DB00248,0,0,0,0,0,0,1
DB01626,DB01954,0,0,1,0,0,0,0
DB01626,DB09253,0,0,1,0,0,0,0
DB01626,DB00679,0,0,1,0,0,0,0
DB01626,DB00669,0,0,0,0,0,0,1
DB01626,DB04842,0,0,1,0,0,0,0
DB01626,DB09251,0,0,1,0,0,0,0
DB01626,DB01267,0,0,1,0,0,0,0
DB01626,DB00614,0,0,1,0,0,0,0
DB01626,DB12661,1,0,0,0,0,0,0
DB01626,DB14010,0,0,0,0,0,0,1
DB01626,DB00604,0,0,1,0,0,0,0
DB01626,DB13219,0,0,1,0,0,0,0
DB01626,DB04885,0,0,1,0,0,0,0
DB01626,DB06109,0,0,1,0,0,0,0
DB01626,DB00540,1,0,0,0,0,0,0
DB01626,DB12427,0,0,1,0,0,0,0
DB01626,DB01454,1,0,0,0,0,0,0
DB01626,DB00889,0,0,1,0,0,0,0
DB01626,DB09186,0,0,1,0,0,0,0
DB01626,DB06512,0,0,1,0,0,0,0
DB01626,DB13457,0,0,1,0,0,0,0
DB01626,DB00953,0,0,0,0,0,0,1
DB01626,DB09061,0,0,0,0,0,0,1
DB01626,DB09248,0,0,1,0,0,0,0
DB01626,DB08810,0,0,0,0,0,0,1
DB01626,DB08918,1,0,0,0,0,0,0
DB01626,DB09254,0,0,1,0,0,0,0
DB01626,DB01171,0,0,1,0,0,0,0
DB01626,DB01200,1,0,0,0,0,0,0
DB01626,DB06153,1,0,0,0,0,0,0
DB01626,DB01037,0,0,1,0,0,0,0
DB01626,DB09225,0,0,1,0,0,0,0
DB01626,DB09167,1,0,0,0,0,0,0
DB01626,DB06148,0,0,1,0,0,0,0
DB01626,DB00315,0,0,1,0,0,0,0
DB01626,DB12110,0,0,1,0,0,0,0
DB01626,DB00234,0,0,1,0,0,0,0
DB01626,DB12111,0,0,1,0,0,0,0
DB01626,DB12071,0,0,1,0,0,0,0
DB01626,DB05227,0,0,1,0,0,0,0
DB01626,DB09290,0,0,1,0,0,0,0
DB01626,DB05562,0,0,0,0,0,0,1
DB01626,DB01175,0,0,1,0,0,0,0
DB01626,DB08815,0,0,1,0,0,0,0
DB01626,DB13496,1,0,0,0,0,0,0
DB01626,DB12930,1,0,0,0,0,0,0
DB01626,DB00320,0,0,0,0,0,0,1
DB01626,DB09190,0,0,1,0,0,0,0
DB01626,DB00543,1,0,0,0,0,0,0
DB01626,DB12229,0,0,1,0,0,0,0
DB01626,DB04908,0,0,0,0,0,0,1
DB01626,DB06701,1,0,0,0,0,0,0
DB01626,DB00574,0,0,1,0,0,0,0
DB01626,DB00805,0,0,1,0,0,0,0
DB01626,DB13588,0,0,1,0,0,0,0
DB01626,DB12395,0,0,1,0,0,0,0
DB01626,DB00514,0,0,1,0,0,0,0
DB01626,DB01442,1,0,0,0,0,0,0
DB01626,DB01168,0,0,1,0,0,0,0
DB01626,DB01484,1,0,0,0,0,0,0
DB01626,DB01403,1,0,0,0,0,0,0
DB01626,DB01253,1,0,0,0,0,0,0
DB01626,DB00960,1,0,0,0,0,0,0
DB01626,DB00454,0,0,1,0,0,0,0
DB01626,DB09250,0,0,1,0,0,0,0
DB01626,DB01114,0,0,1,0,0,0,0
DB01626,DB04820,0,0,1,0,0,0,0
DB01626,DB12951,0,0,1,0,0,0,0
DB01626,DB04836,1,0,0,0,0,0,0
DB01191,DB06506,0,0,0,0,0,0,1
DB01191,DB00751,0,0,0,0,0,0,1
DB01191,DB08811,0,0,0,0,0,0,0
DB01191,DB04829,0,0,1,0,0,0,0
DB01191,DB13384,0,0,1,0,0,0,0
DB01191,DB04946,0,0,1,0,0,0,0
DB01191,DB00408,0,0,1,0,0,0,0
DB01191,DB06700,0,0,1,0,0,0,0
DB01191,DB13246,0,0,1,0,0,0,0
DB01191,DB14185,0,0,0,0,0,0,1
DB01191,DB00434,0,0,0,0,0,0,0
DB01191,DB11732,0,0,1,0,0,0,0
DB01191,DB00206,0,0,0,0,0,0,0
DB01191,DB06204,0,0,1,0,0,0,0
DB01191,DB09023,0,0,0,0,0,0,0
DB01191,DB01367,0,0,0,0,0,0,1
DB01191,DB14754,0,0,0,0,0,0,0
DB01191,DB01224,0,0,1,0,0,0,0
DB01191,DB00216,0,0,1,0,0,0,0
DB01191,DB01616,0,0,0,0,0,0,0
DB01191,DB00458,0,0,0,0,0,0,1
DB01191,DB06582,0,0,0,0,0,0,0
DB01191,DB01577,0,0,1,0,0,0,0
DB01191,DB01445,0,0,0,0,0,0,0
DB01191,DB04832,0,0,1,0,0,0,0
DB01191,DB12465,0,0,1,0,0,0,0
DB01191,DB00490,0,0,1,0,0,0,0
DB01191,DB13014,0,0,0,0,0,0,0
DB01191,DB00477,0,0,0,0,0,0,1
DB01191,DB00656,0,0,1,0,0,0,0
DB01191,DB01149,0,0,1,0,0,0,0
DB01191,DB13352,0,0,0,0,0,0,0
DB01191,DB09184,0,0,0,0,0,0,0
DB01191,DB01049,0,0,1,0,0,0,0
DB01191,DB00924,0,0,0,0,0,0,1
DB01191,DB00285,0,0,1,0,0,0,0
DB01191,DB06660,0,0,0,0,0,0,0
DB01191,DB00969,0,0,0,0,0,0,1
DB01191,DB00866,0,0,0,0,0,0,1
DB01191,DB01356,0,0,1,0,0,0,0
DB01191,DB01247,0,0,1,0,0,0,0
DB01191,DB06731,0,0,0,0,0,0,0
DB01191,DB00321,0,0,0,0,0,0,1
DB01191,DB08550,0,0,1,0,0,0,0
DB01191,DB04917,0,0,0,0,0,0,0
DB01191,DB00777,0,0,0,0,0,0,0
DB01191,DB06216,0,0,0,0,0,0,1
DB01191,DB04871,0,0,0,0,0,0,1
DB01191,DB00714,0,0,1,0,0,0,0
DB01191,DB00476,0,0,0,0,0,0,1
DB01191,DB00420,0,0,0,0,0,0,1
DB01191,DB09014,0,0,0,0,0,0,0
DB01191,DB01621,0,0,0,0,0,0,1
DB01191,DB01069,0,0,0,0,0,0,1
DB01191,DB14509,0,0,0,0,0,0,0
DB01191,DB04599,0,0,0,0,0,0,0
DB01191,DB09241,1,0,0,0,0,0,0
DB01191,DB09249,0,0,1,0,0,0,0
DB01191,DB01614,0,0,0,0,0,0,0
DB01191,DB00377,0,0,1,0,0,0,0
DB01191,DB01359,0,0,0,0,0,0,1
DB01191,DB13520,0,0,0,0,0,0,0
DB01191,DB00248,0,0,1,0,0,0,0
DB01191,DB01954,0,0,0,0,0,0,0
DB01191,DB09253,0,0,1,0,0,0,0
DB01191,DB00679,0,0,0,0,0,0,1
DB01191,DB00669,0,0,1,0,0,0,0
DB01191,DB04842,0,0,1,0,0,0,0
DB01191,DB09251,0,0,1,0,0,0,0
DB01191,DB01267,0,0,1,0,0,0,0
DB01191,DB00614,0,0,1,0,0,0,0
DB01191,DB12661,0,0,0,0,0,0,0
DB01191,DB14010,0,0,1,0,0,0,0
DB01191,DB00604,0,0,0,0,0,0,1
DB01191,DB13219,0,0,0,0,0,0,0
DB01191,DB04885,0,0,0,0,0,0,0
DB01191,DB06109,0,0,1,0,0,0,0
DB01191,DB00540,0,0,0,0,0,0,1
DB01191,DB12427,0,0,0,0,0,0,0
DB01191,DB01454,0,0,1,0,0,0,0
DB01191,DB00889,0,0,1,0,0,0,0
DB01191,DB09186,0,0,0,0,0,0,0
DB01191,DB06512,0,0,0,0,0,0,1
DB01191,DB13457,0,0,0,0,0,0,0
DB01191,DB00953,0,0,1,0,0,0,0
DB01191,DB09061,0,0,0,0,0,0,1
DB01191,DB09248,0,0,1,0,0,0,0
DB01191,DB08810,0,0,1,0,0,0,0
DB01191,DB08918,0,0,1,0,0,0,0
DB01191,DB09254,0,0,1,0,0,0,0
DB01191,DB01171,0,0,0,0,0,0,1
DB01191,DB01200,0,0,0,0,0,0,0
DB01191,DB06153,0,0,1,0,0,0,0
DB01191,DB01037,0,0,0,0,0,0,1
DB01191,DB09225,0,0,0,0,0,0,1
DB01191,DB09167,0,0,0,0,0,0,1
DB01191,DB06148,0,0,0,0,0,0,1
DB01191,DB00315,0,0,0,0,0,0,1
DB01191,DB12110,0,0,1,0,0,0,0
DB01191,DB00234,0,0,0,0,0,0,1
DB01191,DB12111,0,0,1,0,0,0,0
DB01191,DB12071,0,0,1,0,0,0,0
DB01191,DB05227,0,0,0,0,0,0,0
DB01191,DB09290,0,0,0,0,0,0,1
DB01191,DB05562,0,0,0,0,0,0,0
DB01191,DB01175,0,0,1,0,0,0,0
DB01191,DB08815,0,0,1,0,0,0,0
DB01191,DB13496,0,0,1,0,0,0,0
DB01191,DB12930,0,0,1,0,0,0,0
DB01191,DB00320,0,0,1,0,0,0,0
DB01191,DB09190,0,0,0,0,0,0,0
DB01191,DB00543,0,0,0,0,0,0,1
DB01191,DB12229,0,0,0,0,0,0,0
DB01191,DB04908,0,0,1,0,0,0,0
DB01191,DB06701,0,0,1,0,0,0,0
DB01191,DB00574,0,0,1,0,0,0,0
DB01191,DB00805,0,0,1,0,0,0,0
DB01191,DB13588,0,0,0,0,0,0,0
DB01191,DB12395,0,0,0,0,0,0,0
DB01191,DB00514,0,0,1,0,0,0,0
DB01191,DB01442,0,0,1,0,0,0,0
DB01191,DB01168,0,0,1,0,0,0,0
DB01191,DB01484,0,0,1,0,0,0,0
DB01191,DB01403,0,0,0,0,0,0,1
DB01191,DB01253,0,0,1,0,0,0,0
DB01191,DB00960,0,0,1,0,0,0,0
DB01191,DB00454,0,0,1,0,0,0,0
DB01191,DB09250,0,0,1,0,0,0,0
DB01191,DB01114,0,0,0,0,0,0,1
DB01191,DB04820,0,0,1,0,0,0,0
DB01191,DB12951,0,0,0,0,0,0,0
DB01191,DB04836,0,0,1,0,0,0,0
DB06506,DB00751,0,0,0,0,0,0,1
DB06506,DB08811,0,0,0,0,0,0,0
DB06506,DB04829,0,0,0,0,0,0,1
DB06506,DB13384,0,0,0,0,0,0,0
DB06506,DB04946,0,0,0,0,0,0,1
DB06506,DB00408,0,0,0,0,0,0,0
DB06506,DB06700,0,0,0,0,0,0,1
DB06506,DB13246,0,0,0,0,0,0,0
DB06506,DB14185,0,0,0,0,0,0,1
DB06506,DB00434,0,0,0,0,0,0,0
DB06506,DB11732,0,0,0,0,0,0,0
DB06506,DB00206,0,0,0,0,0,0,0
DB06506,DB06204,0,0,0,0,0,0,0
DB06506,DB09023,0,0,0,0,0,0,0
DB06506,DB01367,0,0,0,0,0,0,0
DB06506,DB14754,0,0,0,0,0,0,0
DB06506,DB01224,0,0,0,0,0,0,1
DB06506,DB00216,0,0,0,0,0,0,1
DB06506,DB01616,0,0,0,0,0,0,0
DB06506,DB00458,0,0,0,0,0,0,1
DB06506,DB06582,0,0,0,0,0,0,0
DB06506,DB01577,0,0,0,0,0,0,1
DB06506,DB01445,0,0,0,0,0,0,0
DB06506,DB04832,0,0,0,0,0,0,0
DB06506,DB12465,0,0,0,0,0,0,0
DB06506,DB00490,0,0,0,0,0,0,1
DB06506,DB13014,0,0,0,0,0,0,0
DB06506,DB00477,0,0,0,0,0,0,1
DB06506,DB00656,0,0,0,0,0,0,1
DB06506,DB01149,0,0,0,0,0,0,1
DB06506,DB13352,0,0,0,0,0,0,0
DB06506,DB09184,0,0,0,0,0,0,0
DB06506,DB01049,0,0,0,0,0,0,0
DB06506,DB00924,0,0,0,0,0,0,0
DB06506,DB00285,0,0,0,0,0,0,1
DB06506,DB06660,0,0,0,0,0,0,0
DB06506,DB00969,0,0,0,0,0,0,0
DB06506,DB00866,0,0,0,0,0,0,1
DB06506,DB01356,0,0,0,0,0,0,0
DB06506,DB01247,0,0,0,0,0,0,0
DB06506,DB06731,0,0,0,0,0,0,0
DB06506,DB00321,0,0,0,0,0,0,1
DB06506,DB08550,0,0,0,0,0,0,0
DB06506,DB04917,0,0,0,0,0,0,0
DB06506,DB00777,0,0,0,0,0,0,0
DB06506,DB06216,0,0,0,0,0,0,0
DB06506,DB04871,0,0,0,0,0,0,1
DB06506,DB00714,0,0,0,0,0,0,0
DB06506,DB00476,0,0,0,0,0,0,1
DB06506,DB00420,0,0,0,0,0,0,1
DB06506,DB09014,0,0,0,0,0,0,0
DB06506,DB01621,0,0,0,0,0,0,1
DB06506,DB01069,0,0,0,0,0,0,1
DB06506,DB14509,0,0,0,0,0,0,0
DB06506,DB04599,0,0,0,0,0,0,0
DB06506,DB09241,0,0,0,0,0,0,1
DB06506,DB09249,0,0,0,0,0,0,0
DB06506,DB01614,0,0,0,0,0,0,0
DB06506,DB00377,0,0,0,0,0,0,1
DB06506,DB01359,0,0,0,0,0,0,1
DB06506,DB13520,0,0,0,0,0,0,0
DB06506,DB00248,0,0,0,0,0,0,0
DB06506,DB01954,0,0,0,0,0,0,0
DB06506,DB09253,0,0,0,0,0,0,0
DB06506,DB00679,0,0,0,0,0,0,1
DB06506,DB00669,0,0,0,0,0,0,0
DB06506,DB04842,0,0,0,0,0,0,0
DB06506,DB09251,0,0,0,0,0,0,0
DB06506,DB01267,0,0,0,0,0,0,1
DB06506,DB00614,0,0,0,0,0,0,0
DB06506,DB12661,0,0,0,0,0,0,0
DB06506,DB14010,0,0,0,0,0,0,1
DB06506,DB00604,0,0,0,0,0,0,1
DB06506,DB13219,0,0,0,0,0,0,0
DB06506,DB04885,0,0,0,0,0,0,0
DB06506,DB06109,0,0,0,0,0,0,0
DB06506,DB00540,0,0,0,0,0,0,1
DB06506,DB12427,0,0,0,0,0,0,0
DB06506,DB01454,0,0,0,0,0,0,1
DB06506,DB00889,0,0,0,0,0,0,0
DB06506,DB09186,0,0,0,0,0,0,0
DB06506,DB06512,0,0,0,0,0,0,1
DB06506,DB13457,0,0,0,0,0,0,0
DB06506,DB00953,0,0,0,0,0,0,0
DB06506,DB09061,0,0,0,0,0,0,1
DB06506,DB09248,0,0,0,0,0,0,0
DB06506,DB08810,0,0,0,0,0,0,0
DB06506,DB08918,0,0,0,0,0,0,1
DB06506,DB09254,0,0,0,0,0,0,0
DB06506,DB01171,0,0,0,0,0,0,1
DB06506,DB01200,0,0,0,0,0,0,0
DB06506,DB06153,0,0,0,0,0,0,0
DB06506,DB01037,0,0,0,0,0,0,1
DB06506,DB09225,0,0,0,0,0,0,0
DB06506,DB09167,0,0,0,0,0,0,1
DB06506,DB06148,0,0,0,0,0,0,1
DB06506,DB00315,0,0,0,0,0,0,0
DB06506,DB12110,0,0,0,0,0,0,0
DB06506,DB00234,0,0,0,0,0,0,1
DB06506,DB12111,0,0,0,0,0,0,0
DB06506,DB12071,0,0,0,0,0,0,0
DB06506,DB05227,0,0,0,0,0,0,0
DB06506,DB09290,0,0,0,0,0,0,0
DB06506,DB05562,0,0,0,0,0,0,0
DB06506,DB01175,0,0,0,0,0,0,1
DB06506,DB08815,0,0,0,0,0,0,0
DB06506,DB13496,0,0,0,0,0,0,0
DB06506,DB12930,0,0,0,0,0,0,0
DB06506,DB00320,0,0,0,0,0,0,0
DB06506,DB09190,0,0,0,0,0,0,0
DB06506,DB00543,0,0,0,0,0,0,1
DB06506,DB12229,0,0,0,0,0,0,0
DB06506,DB04908,0,0,0,0,0,0,0
DB06506,DB06701,0,0,0,0,0,0,0
DB06506,DB00574,0,0,0,0,0,0,1
DB06506,DB00805,0,0,0,0,0,0,1
DB06506,DB13588,0,0,0,0,0,0,0
DB06506,DB12395,0,0,0,0,0,0,0
DB06506,DB00514,0,0,0,0,0,0,1
DB06506,DB01442,0,0,0,0,0,0,0
DB06506,DB01168,0,0,0,0,0,0,0
DB06506,DB01484,0,0,0,0,0,0,0
DB06506,DB01403,0,0,0,0,0,0,1
DB06506,DB01253,0,0,0,0,0,0,0
DB06506,DB00960,0,0,0,0,0,0,1
DB06506,DB00454,0,0,0,0,0,0,0
DB06506,DB09250,0,0,0,0,0,0,0
DB06506,DB01114,0,0,0,0,0,0,1
DB06506,DB04820,0,0,0,0,0,0,0
DB06506,DB12951,0,0,0,0,0,0,0
DB06506,DB04836,0,0,0,0,0,0,0
DB00751,DB08811,0,0,1,0,0,0,0
DB00751,DB04829,0,0,1,0,0,0,0
DB00751,DB13384,0,0,1,0,0,0,0
DB00751,DB04946,0,0,1,0,0,0,0
DB00751,DB00408,0,0,1,0,0,0,0
DB00751,DB06700,0,0,1,0,0,0,0
DB00751,DB13246,0,0,1,0,0,0,0
DB00751,DB14185,0,0,1,0,0,0,0
DB00751,DB00434,1,0,0,0,0,0,0
DB00751,DB11732,0,0,1,0,0,0,0
DB00751,DB00206,0,0,1,0,0,0,0
DB00751,DB06204,1,0,0,0,0,0,0
DB00751,DB09023,1,0,0,0,0,0,0
DB00751,DB01367,0,0,1,0,0,0,0
DB00751,DB14754,0,0,1,0,0,0,0
DB00751,DB01224,1,0,0,0,0,0,0
DB00751,DB00216,0,0,1,0,0,0,0
DB00751,DB01616,0,0,1,0,0,0,0
DB00751,DB00458,0,0,0,0,0,0,1
DB00751,DB06582,0,0,1,0,0,0,0
DB00751,DB01577,0,1,0,0,0,0,0
DB00751,DB01445,0,0,1,0,0,0,0
DB00751,DB04832,0,0,1,0,0,0,0
DB00751,DB12465,0,0,1,0,0,0,0
DB00751,DB00490,0,0,1,0,0,0,0
DB00751,DB13014,0,0,1,0,0,0,0
DB00751,DB00477,0,0,0,0,0,0,1
DB00751,DB00656,0,0,1,0,0,0,0
DB00751,DB01149,0,0,0,0,0,0,1
DB00751,DB13352,0,0,1,0,0,0,0
DB00751,DB09184,0,0,1,0,0,0,0
DB00751,DB01049,0,0,1,0,0,0,0
DB00751,DB00924,0,0,1,0,0,0,0
DB00751,DB00285,0,0,0,0,0,0,1
DB00751,DB06660,0,0,1,0,0,0,0
DB00751,DB00969,0,0,1,0,0,0,0
DB00751,DB00866,0,0,1,0,0,0,0
DB00751,DB01356,0,0,1,0,0,0,0
DB00751,DB01247,0,0,1,0,0,0,0
DB00751,DB06731,0,0,1,0,0,0,0
DB00751,DB00321,0,0,0,0,0,0,1
DB00751,DB08550,0,0,1,0,0,0,0
DB00751,DB04917,0,0,1,0,0,0,0
DB00751,DB00777,1,0,0,0,0,0,0
DB00751,DB06216,0,0,1,0,0,0,0
DB00751,DB04871,0,0,0,0,0,0,1
DB00751,DB00714,0,0,1,0,0,0,0
DB00751,DB00476,0,0,0,0,0,0,1
DB00751,DB00420,1,0,0,0,0,0,0
DB00751,DB09014,0,0,1,0,0,0,0
DB00751,DB01621,0,0,1,0,0,0,0
DB00751,DB01069,1,0,0,0,0,0,0
DB00751,DB14509,0,0,1,0,0,0,0
DB00751,DB04599,0,0,1,0,0,0,0
DB00751,DB09241,0,0,1,0,0,0,0
DB00751,DB09249,0,0,1,0,0,0,0
DB00751,DB01614,0,0,1,0,0,0,0
DB00751,DB00377,0,0,1,0,0,0,0
DB00751,DB01359,0,0,1,0,0,0,0
